statefp,countyfp,statename,countyname,pop2010,pop2015,rate
13,177,Georgia,Lee County,28298,29191,0.0315570004947
13,179,Georgia,Liberty County,63453,65198,0.0275006697871
13,181,Georgia,Lincoln County,7996,7622,-0.0467733866933
13,183,Georgia,Long County,14464,17113,0.183144358407
13,185,Georgia,Lowndes County,109233,113523,0.0392738458158
13,187,Georgia,Lumpkin County,29966,31176,0.0403790963092
13,189,Georgia,McDuffie County,21875,21370,-0.0230857142857
13,191,Georgia,McIntosh County,14333,14214,-0.00830251866322
13,193,Georgia,Macon County,14740,13792,-0.0643147896879
13,195,Georgia,Madison County,28120,28312,0.00682788051209
13,197,Georgia,Marion County,8742,8797,0.00629146648364
13,199,Georgia,Meriwether County,21992,21198,-0.0361040378319
13,201,Georgia,Miller County,6125,5958,-0.0272653061224
13,205,Georgia,Mitchell County,23498,22771,-0.0309388033024
13,207,Georgia,Monroe County,26424,27051,0.0237284287012
13,209,Georgia,Montgomery County,9123,8991,-0.0144689246958
13,211,Georgia,Morgan County,17868,17956,0.0049250055966
13,213,Georgia,Murray County,39628,39410,-0.0055011607954
13,215,Georgia,Muscogee County,189885,200887,0.0579403323064
13,217,Georgia,Newton County,99958,103675,0.0371856179595
13,219,Georgia,Oconee County,32808,35093,0.0696476469154
13,221,Georgia,Oglethorpe County,14899,14673,-0.0151688032754
13,223,Georgia,Paulding County,142324,148987,0.0468157162531
13,225,Georgia,Peach County,27695,26922,-0.0279111753024
13,227,Georgia,Pickens County,29431,29997,0.0192314226496
13,229,Georgia,Pierce County,18758,18991,0.0124213668835
13,231,Georgia,Pike County,17869,17784,-0.00475684145727
13,233,Georgia,Polk County,41475,41133,-0.00824593128391
13,235,Georgia,Pulaski County,12010,11483,-0.0438800999167
13,237,Georgia,Putnam County,21218,21192,-0.00122537468187
13,239,Georgia,Quitman County,2513,2315,-0.0787902904895
13,241,Georgia,Rabun County,16276,16243,-0.00202752519046
13,243,Georgia,Randolph County,7719,7313,-0.0525974867211
13,245,Georgia,Richmond County,200549,201368,0.00408378999646
13,247,Georgia,Rockdale County,85215,87754,0.0297952238456
13,249,Georgia,Schley County,5010,5163,0.0305389221557
13,251,Georgia,Screven County,14593,14085,-0.0348112108545
13,253,Georgia,Seminole County,8729,8686,-0.00492610837438
13,255,Georgia,Spalding County,64073,63988,-0.00132661183338
13,257,Georgia,Stephens County,26175,25480,-0.0265520534862
13,259,Georgia,Stewart County,6058,5744,-0.0518322878838
13,261,Georgia,Sumter County,32819,31232,-0.0483561351656
13,263,Georgia,Talbot County,6865,6390,-0.0691915513474
13,265,Georgia,Taliaferro County,1717,1693,-0.0139778683751
13,267,Georgia,Tattnall County,25520,25224,-0.0115987460815
13,269,Georgia,Taylor County,8906,8442,-0.052099708062
13,271,Georgia,Telfair County,16500,16518,0.00109090909091
13,273,Georgia,Terrell County,9315,9132,-0.0196457326892
13,275,Georgia,Thomas County,44720,44959,0.00534436493739
13,277,Georgia,Tift County,40118,40704,0.0146069096166
13,279,Georgia,Toombs County,27223,27282,0.00216728501635
13,281,Georgia,Towns County,10471,11098,0.0598796676535
13,283,Georgia,Treutlen County,6885,6778,-0.0155410312273
13,285,Georgia,Troup County,67044,69469,0.0361702762365
13,287,Georgia,Turner County,8930,8153,-0.0870100783875
13,289,Georgia,Twiggs County,9023,8320,-0.0779120026599
13,291,Georgia,Union County,21356,21984,0.0294062558532
13,293,Georgia,Upson County,27153,26256,-0.0330350237543
13,295,Georgia,Walker County,68756,68218,-0.00782477165629
13,297,Georgia,Walton County,83768,87615,0.0459244580269
13,299,Georgia,Ware County,36312,35515,-0.0219486671073
13,301,Georgia,Warren County,5834,5520,-0.0538224202948
13,303,Georgia,Washington County,21187,20635,-0.026053712182
13,305,Georgia,Wayne County,30099,29949,-0.00498355427091
13,307,Georgia,Webster County,2799,2649,-0.05359056806
13,309,Georgia,Wheeler County,7421,7995,0.0773480662983
13,311,Georgia,White County,27144,27970,0.0304302976717
13,313,Georgia,Whitfield County,102599,103542,0.00919112272049
13,315,Georgia,Wilcox County,9255,8847,-0.0440842787682
13,317,Georgia,Wilkes County,10593,9940,-0.0616444822052
13,319,Georgia,Wilkinson County,9563,9326,-0.0247830178814
13,321,Georgia,Worth County,21679,20940,-0.0340882882052
15,001,Hawaii,Hawaii County,185079,194190,0.0492276271214
15,003,Hawaii,Honolulu County,953207,991788,0.0404749440573
15,005,Hawaii,Kalawao County,90,89,-0.0111111111111
15,007,Hawaii,Kauai County,67091,70475,0.0504389560448
15,009,Hawaii,Maui County,154834,163019,0.0528630662516
16,001,Idaho,Ada County,392365,426236,0.0863252328826
16,003,Idaho,Adams County,3976,3861,-0.0289235412475
16,005,Idaho,Bannock County,82839,83347,0.00613237726192
16,007,Idaho,Bear Lake County,5986,5957,-0.00484463748747
16,009,Idaho,Benewah County,9285,9118,-0.017985998923
16,011,Idaho,Bingham County,45607,45269,-0.00741114302629
16,013,Idaho,Blaine County,21376,21482,0.00495883233533
16,015,Idaho,Boise County,7028,6824,-0.0290267501423
16,017,Idaho,Bonner County,40877,41585,0.0173202534433
16,019,Idaho,Bonneville County,104234,108623,0.0421071819176
16,021,Idaho,Boundary County,10972,10979,0.000637987604812
16,023,Idaho,Butte County,2891,2622,-0.0930473884469
16,025,Idaho,Camas County,1117,1039,-0.0698299015219
16,027,Idaho,Canyon County,188923,203143,0.0752687602886
16,029,Idaho,Caribou County,6963,6837,-0.0180956484274
16,031,Idaho,Cassia County,22952,23540,0.0256186824678
16,033,Idaho,Clark County,982,867,-0.117107942974
16,035,Idaho,Clearwater County,8761,8562,-0.0227143020203
16,037,Idaho,Custer County,4368,4140,-0.0521978021978
16,039,Idaho,Elmore County,27038,26094,-0.0349138249871
16,041,Idaho,Franklin County,12786,13021,0.0183794775536
16,043,Idaho,Fremont County,13242,12867,-0.0283189850476
16,045,Idaho,Gem County,16719,16866,0.00879239188947
16,047,Idaho,Gooding County,15464,15064,-0.0258665287118
16,049,Idaho,Idaho County,16267,16215,-0.00319665580623
16,051,Idaho,Jefferson County,26140,27021,0.0337031369549
16,053,Idaho,Jerome County,22374,22818,0.0198444623223
16,055,Idaho,Kootenai County,138494,147326,0.0637717157422
16,057,Idaho,Latah County,37244,38411,0.0313339061325
16,059,Idaho,Lemhi County,7936,7726,-0.0264616935484
16,061,Idaho,Lewis County,3821,3838,0.004449097095
16,063,Idaho,Lincoln County,5208,5316,0.0207373271889
16,065,Idaho,Madison County,37536,38038,0.013373827792
16,067,Idaho,Minidoka County,20069,20323,0.012656335642
16,069,Idaho,Nez Perce County,39265,40007,0.0188972367248
16,071,Idaho,Oneida County,4286,4184,-0.0237984134391
16,073,Idaho,Owyhee County,11526,11353,-0.0150095436405
16,075,Idaho,Payette County,22623,22836,0.00941519692348
16,077,Idaho,Power County,7817,7617,-0.0255852628886
16,079,Idaho,Shoshone County,12765,12390,-0.0293772032902
16,081,Idaho,Teton County,10170,10341,0.016814159292
16,083,Idaho,Twin Falls County,77230,80914,0.0477016703354
16,085,Idaho,Valley County,9862,9826,-0.00365037517745
16,087,Idaho,Washington County,10198,10021,-0.0173563443813
17,001,Illinois,Adams County,67103,66988,-0.00171378328838
17,003,Illinois,Alexander County,8238,7492,-0.0905559601845
17,005,Illinois,Bond County,17768,17269,-0.028084196308
17,007,Illinois,Boone County,54165,53869,-0.0054647835318
17,009,Illinois,Brown County,6937,6832,-0.0151362260343
17,011,Illinois,Bureau County,34978,33840,-0.0325347361198
17,013,Illinois,Calhoun County,5089,4956,-0.0261348005502
17,015,Illinois,Carroll County,15387,14715,-0.0436732306492
17,017,Illinois,Cass County,13642,13156,-0.0356252748864
17,019,Illinois,Champaign County,201081,207133,0.030097323964
17,021,Illinois,Christian County,34800,33892,-0.026091954023
17,023,Illinois,Clark County,16335,16180,-0.00948882767065
17,025,Illinois,Clay County,13815,13520,-0.0213536011582
17,027,Illinois,Clinton County,37762,37857,0.00251575658069
17,029,Illinois,Coles County,53873,53320,-0.010264882223
17,031,Illinois,Cook County,5194675,5246456,0.00996809232531
17,033,Illinois,Crawford County,19817,19393,-0.0213957713075
17,035,Illinois,Cumberland County,11048,10833,-0.0194605358436
17,037,Illinois,DeKalb County,105160,105462,0.00287181437809
17,039,Illinois,De Witt County,16561,16284,-0.0167260431133
17,041,Illinois,Douglas County,19980,19889,-0.00455455455455
17,043,Illinois,DuPage County,916924,932708,0.0172140766301
17,045,Illinois,Edgar County,18576,17841,-0.0395671834625
17,047,Illinois,Edwards County,6721,6617,-0.0154738878143
17,049,Illinois,Effingham County,34242,34320,0.00227790432802
17,051,Illinois,Fayette County,22140,21870,-0.0121951219512
17,053,Illinois,Ford County,14081,13688,-0.0279099495774
17,055,Illinois,Franklin County,39561,39411,-0.00379161295215
17,057,Illinois,Fulton County,37069,36007,-0.0286492756751
17,059,Illinois,Gallatin County,5589,5291,-0.0533190195026
17,061,Illinois,Greene County,13886,13434,-0.0325507705603
17,063,Illinois,Grundy County,50063,50425,0.00723088907976
17,065,Illinois,Hamilton County,8457,8296,-0.0190374837413
17,067,Illinois,Hancock County,19104,18564,-0.0282663316583
17,069,Illinois,Hardin County,4320,4129,-0.044212962963
17,071,Illinois,Henderson County,7331,6916,-0.0566089210203
17,073,Illinois,Henry County,50486,49635,-0.0168561581429
17,075,Illinois,Iroquois County,29718,28879,-0.0282320479171
17,077,Illinois,Jackson County,60218,59677,-0.00898402471022
17,079,Illinois,Jasper County,9698,9623,-0.00773355330996
17,081,Illinois,Jefferson County,38827,38534,-0.00754629510392
17,083,Illinois,Jersey County,22985,22571,-0.0180117467914
17,085,Illinois,Jo Daviess County,22678,22254,-0.0186965340859
17,087,Illinois,Johnson County,12582,12601,0.00151009378477
17,089,Illinois,Kane County,515269,527306,0.0233606135824
17,091,Illinois,Kankakee County,113449,111375,-0.0182813422771
17,093,Illinois,Kendall County,114736,121350,0.0576453772138
17,095,Illinois,Knox County,52919,52069,-0.0160622838678
17,097,Illinois,Lake County,703462,705186,0.00245073650034
17,099,Illinois,LaSalle County,113924,111241,-0.0235507882448
17,101,Illinois,Lawrence County,16833,16519,-0.0186538347294
17,103,Illinois,Lee County,36031,34735,-0.0359690266715
17,105,Illinois,Livingston County,38950,37903,-0.0268806161746
17,107,Illinois,Logan County,30305,29746,-0.0184458010229
17,109,Illinois,McDonough County,32612,31880,-0.0224457254998
17,111,Illinois,McHenry County,308760,307283,-0.00478365073196
17,113,Illinois,McLean County,169572,174061,0.0264725308424
17,115,Illinois,Macon County,110768,108350,-0.0218294092157
17,117,Illinois,Macoupin County,47765,46453,-0.0274678111588
17,119,Illinois,Madison County,269282,266560,-0.0101083622374
17,121,Illinois,Marion County,39437,38571,-0.0219590739661
17,123,Illinois,Marshall County,12640,12014,-0.0495253164557
17,125,Illinois,Mason County,14666,13898,-0.0523660166371
17,127,Illinois,Massac County,15429,14905,-0.0339620195735
17,129,Illinois,Menard County,12705,12570,-0.0106257378985
17,131,Illinois,Mercer County,16434,15945,-0.0297553851771
17,133,Illinois,Monroe County,32957,33722,0.0232120642049
17,135,Illinois,Montgomery County,30104,29359,-0.0247475418549
17,137,Illinois,Morgan County,35547,34929,-0.0173854333699
17,139,Illinois,Moultrie County,14846,14837,-0.000606223898693
17,141,Illinois,Ogle County,53497,52085,-0.0263940034021
17,143,Illinois,Peoria County,186494,187319,0.00442373481184
17,145,Illinois,Perry County,22350,21672,-0.0303355704698
17,147,Illinois,Piatt County,16729,16431,-0.0178133779664
17,149,Illinois,Pike County,16430,16022,-0.0248326232502
17,151,Illinois,Pope County,4470,4276,-0.0434004474273
17,153,Illinois,Pulaski County,6161,5815,-0.0561597143321
17,155,Illinois,Putnam County,6006,5814,-0.031968031968
17,157,Illinois,Randolph County,33476,32869,-0.0181323933564
17,159,Illinois,Richland County,16233,16061,-0.010595700117
17,161,Illinois,Rock Island County,147546,146063,-0.010051102707
17,163,Illinois,St. Clair County,270056,265729,-0.0160226027194
17,165,Illinois,Saline County,24913,24612,-0.0120820455184
17,167,Illinois,Sangamon County,197465,198997,0.00775833692047
17,169,Illinois,Schuyler County,7544,7330,-0.0283669141039
17,171,Illinois,Scott County,5355,5204,-0.028197945845
17,173,Illinois,Shelby County,22363,22048,-0.0140857666682
17,175,Illinois,Stark County,5994,5813,-0.0301968635302
17,177,Illinois,Stephenson County,47711,46435,-0.0267443566473
17,179,Illinois,Tazewell County,135394,135707,0.00231177157038
17,181,Illinois,Union County,17808,17447,-0.0202717879605
17,183,Illinois,Vermilion County,81625,79728,-0.0232404287902
17,185,Illinois,Wabash County,11947,11549,-0.0333138026283
17,187,Illinois,Warren County,17707,17874,0.00943129835658
17,189,Illinois,Washington County,14716,14337,-0.0257542810546
17,191,Illinois,Wayne County,16760,16543,-0.0129474940334
17,193,Illinois,White County,14665,14374,-0.0198431639959
17,195,Illinois,Whiteside County,58498,56876,-0.0277274436733
17,197,Illinois,Will County,677560,685419,0.0115989727847
17,199,Illinois,Williamson County,66357,67008,0.00981057009811
17,201,Illinois,Winnebago County,295266,288542,-0.0227726863235
17,203,Illinois,Woodford County,38664,39187,0.0135267949514
18,001,Indiana,Adams County,34387,34791,0.0117486259342
18,003,Indiana,Allen County,355329,365918,0.0298005510386
18,005,Indiana,Bartholomew County,76794,80217,0.0445737948277
18,007,Indiana,Benton County,8854,8700,-0.0173932685792
18,009,Indiana,Blackford County,12766,12401,-0.0285915713614
18,011,Indiana,Boone County,56640,61915,0.0931320621469
18,013,Indiana,Brown County,15242,14962,-0.0183702926125
18,015,Indiana,Carroll County,20155,19923,-0.0115107913669
18,017,Indiana,Cass County,38966,38438,-0.0135502745984
18,019,Indiana,Clark County,110232,114262,0.0365592568401
18,021,Indiana,Clay County,26890,26562,-0.0121978430643
18,023,Indiana,Clinton County,33224,32776,-0.0134842282687
18,025,Indiana,Crawford County,10713,10655,-0.00541398301129
18,027,Indiana,Daviess County,31648,32729,0.0341569767442
18,029,Indiana,Dearborn County,50047,49506,-0.0108098387516
18,031,Indiana,Decatur County,25740,26524,0.0304584304584
18,033,Indiana,DeKalb County,42223,42383,0.0037894038794
18,035,Indiana,Delaware County,117671,117074,-0.00507346754935
18,037,Indiana,Dubois County,41889,42345,0.0108859127695
18,039,Indiana,Elkhart County,197559,201971,0.0223325690047
18,041,Indiana,Fayette County,24277,23468,-0.0333237220414
18,043,Indiana,Floyd County,74578,76179,0.0214674568908
18,045,Indiana,Fountain County,17240,16658,-0.0337587006961
18,047,Indiana,Franklin County,23087,22934,-0.00662710616364
18,049,Indiana,Fulton County,20836,20500,-0.0161259358802
18,051,Indiana,Gibson County,33503,33759,0.00764110676656
18,053,Indiana,Grant County,70061,68569,-0.0212957280084
18,055,Indiana,Greene County,33165,32726,-0.0132368460727
18,057,Indiana,Hamilton County,274569,302623,0.102174681046
18,059,Indiana,Hancock County,70002,71978,0.028227764921
18,061,Indiana,Harrison County,39364,39299,-0.00165125495376
18,063,Indiana,Hendricks County,145448,156056,0.0729332819977
18,065,Indiana,Henry County,49462,48995,-0.00944159152481
18,067,Indiana,Howard County,82752,82982,0.00277938901779
18,069,Indiana,Huntington County,37124,36706,-0.0112595625471
18,071,Indiana,Jackson County,42376,43705,0.03136209175
18,073,Indiana,Jasper County,33478,33475,-8.96110878786e-05
18,075,Indiana,Jay County,21253,21179,-0.00348186138428
18,077,Indiana,Jefferson County,32428,32494,0.00203527815468
18,079,Indiana,Jennings County,28525,28000,-0.0184049079755
18,081,Indiana,Johnson County,139654,147538,0.0564538072665
18,083,Indiana,Knox County,38440,37938,-0.0130593132154
18,085,Indiana,Kosciusko County,77358,78564,0.0155898549601
18,087,Indiana,LaGrange County,37128,38436,0.0352294764059
18,089,Indiana,Lake County,496005,490228,-0.0116470600095
18,091,Indiana,LaPorte County,111467,111444,-0.000206339095876
18,093,Indiana,Lawrence County,46134,45704,-0.00932067455673
18,095,Indiana,Madison County,131636,130069,-0.0119040384089
18,097,Indiana,Marion County,903393,934243,0.0341490359124
18,099,Indiana,Marshall County,47051,47107,0.0011901978704
18,101,Indiana,Martin County,10334,10203,-0.0126766015096
18,103,Indiana,Miami County,36903,35954,-0.0257160664445
18,105,Indiana,Monroe County,137974,143339,0.0388841375911
18,107,Indiana,Montgomery County,38124,38146,0.000577064316441
18,109,Indiana,Morgan County,68894,69693,0.0115975266351
18,111,Indiana,Newton County,14244,14156,-0.00617803987644
18,113,Indiana,Noble County,47536,47618,0.00172500841468
18,115,Indiana,Ohio County,6128,6035,-0.0151762402089
18,117,Indiana,Orange County,19840,19626,-0.0107862903226
18,119,Indiana,Owen County,21575,20969,-0.0280880648899
18,121,Indiana,Parke County,17339,17233,-0.00611338600842
